title,startYear,runtimeMinutes,genres,averageRating,numVotes,region,language,tconst,decade
Diary of a Necromancer,2017,52,Horror,7.6,23.0,CA,en,tt5979778,2010
The Burial: Extended Edition,2015,48,"Drama,Horror,Thriller",7.7,19.0,US,en,tt5978540,2010
Entre deux rives,2016,114,Drama,7.3,4293.0,FR,fr,tt5996202,2010
Marvin,2017,115,Drama,7.0,1513.0,FR,fr,tt5989394,2010
The Age of Adulting,2018,102,Drama,7.0,13.0,CA,en,tt9663382,2010
Break on Through,2017,74,Thriller,7.3,14.0,CA,en,tt5956078,2010
Never Eat Alone,2016,68,Drama,7.0,51.0,CA,en,tt5973370,2010
Je danserai si je veux,2016,103,Drama,7.3,3025.0,FR,fr,tt5974388,2010
The Intestine,2016,71,Drama,7.9,27.0,CA,en,tt5970252,2010
The Friend,2019,124,"Drama,Romance",7.3,14347.0,US,en,tt9608818,2010
Ride til You Die,2019,\N,"Adventure,Comedy",8.3,14.0,US,en,tt6001664,2010
The Haunt,2016,96,Horror,7.7,21.0,CA,en,tt5887636,2010
The 13th,2016,100,"Crime,Documentary,History",8.2,37016.0,US,en,tt5895028,2010
Sinister Sam: The Menace,2016,146,Comedy,8.6,6.0,US,en,tt5885628,2010
What a Wonderful Family 2,2017,113,Comedy,7.0,764.0,US,en,tt5934564,2010
Scouts vs Aliens,2016,55,Sci-Fi,7.4,15.0,CA,en,tt5947980,2010
Dear Life,2016,151,"Drama,Romance",7.4,42480.0,US,en,tt5946128,2010
People's Garage,2016,162,"Action,Crime,Drama",7.2,7840.0,US,en,tt5946852,2010
Instruments of Evil,2016,94,Comedy,8.2,31.0,CA,en,tt5924730,2010
Les Miz,2012,158,"Drama,Musical,Romance",7.5,340553.0,US,en,tt1707386,2010
Anger,2010,146,"Action,Crime,Drama",7.0,3983.0,US,en,tt1708453,2010
Minor in Possession,2011,97,Comedy,7.2,85.0,US,en,tt1696197,2010
Le volcan,2011,99,Drama,7.2,1506.0,CA,en,tt1695831,2010
Eeeee Eee Eeee: The Movie,2010,86,"Comedy,Drama,Fantasy",7.6,18.0,US,en,tt1700796,2010
Valley Of Strength,2010,102,"Drama,History",7.0,63.0,US,en,tt1699221,2010
AV,2011,106,"Comedy,Drama",8.4,11.0,US,en,tt1700721,2010
Gattesco's,2010,103,Comedy,8.4,84.0,US,en,tt1722498,2010
Tripping Over Nothing,2015,\N,"Comedy,Drama,Romance",7.1,22.0,US,en,tt1720161,2010
The Way Back,2013,103,"Comedy,Drama",7.4,154936.0,US,en,tt1727388,2010
Man in the Glass: The Dale Brown Story,2012,82,"Action,Biography,Documentary",7.5,12.0,US,en,tt1725029,2010
A Family Man,2011,95,Drama,7.8,38.0,US,en,tt1712178,2010
Welcome to People,2012,114,"Comedy,Drama",7.0,43919.0,US,en,tt1716777,2010
"Fire in the Heartland: Kent State, May 4, and Student Protest in America (2020)",2010,86,"Action,Documentary,Drama",8.4,24.0,US,en,tt1669591,2010
Broken Hearts,2010,121,"Comedy,Horror,Romance",7.1,66.0,CA,en,tt1672613,2010
MOMMAP,2014,95,"Adventure,Comedy,Fantasy",7.6,10.0,US,en,tt1663171,2010
Nude Study,2010,90,"Drama,Romance",7.5,84.0,CA,en,tt1664003,2010
Le monde de Charlie,2012,103,Drama,7.9,536049.0,CA,en,tt1659337,2010
Discussing Mr Darcy,2010,97,"Comedy,Drama",7.2,51.0,CA,en,tt1666621,2010
Roger's Pass,2010,88,"Comedy,Drama",8.2,28.0,CA,en,tt1664837,2010
History Of Blood,2010,125,"Action,Biography,Crime",7.6,4633.0,US,en,tt1664809,2010
God of Carnage,2011,80,"Comedy,Drama",7.1,131101.0,US,en,tt1692486,2010
Despicable Me 2,2013,98,"Adventure,Animation,Comedy",7.3,416655.0,US,en,tt1690953,2010
The Weight,2010,102,"Drama,Thriller",8.4,10.0,CA,en,tt1690384,2010
"You, Me & The Circus",2012,96,Musical,7.9,126.0,US,en,tt1678055,2010
RU-486: The Last Option,2011,89,Drama,8.0,21.0,GB,en,tt1679279,2010
This Wrestling Life,2010,85,"Action,Comedy,Documentary",7.4,16.0,CA,en,tt1677050,2010
Metal Messiah: Born Again Sage,2010,86,"Comedy,Drama,Music",7.3,45.0,US,en,tt1765913,2010
Wreck-It Ralph 3D,2012,101,"Adventure,Animation,Comedy",7.7,446345.0,US,en,tt1772341,2010
Skinning the Cat,2010,75,"Drama,Thriller",8.3,12.0,CA,en,tt1757859,2010
Aggression,2011,170,"Action,Comedy,Drama",7.4,13860.0,US,en,tt1756476,2010
Fondi '91,2013,81,Drama,7.5,24.0,CA,en,tt1764315,2010
Highway Gospel,2011,90,"Comedy,Documentary,Drama",7.9,17.0,CA,en,tt1763230,2010
Inspector Drake: The Movie,2011,150,Comedy,7.8,10.0,GB,en,tt1783306,2010
Baseball's Last Hero: The Roberto Clemente Story,2013,95,Drama,8.1,29.0,US,en,tt1788355,2010
Blood of Braves,2010,\N,Action,7.3,22.0,CA,en,tt1789708,2010
Target of Opportunity: The US Navy SEALs and the Murder of Jennifer Evans,2011,99,"Crime,Documentary,Mystery",7.5,57.0,US,en,tt1789052,2010
Ruby Skye P.I.: The Spam Scam,2010,52,"Family,Mystery",8.1,22.0,CA,en,tt1786657,2010
Coup de Théâtre,2011,93,"Comedy,Drama",7.8,38.0,US,en,tt1776137,2010
Born to Fight,2011,94,"Action,Documentary,Drama",8.2,62.0,US,en,tt1780786,2010
The Silent Truth,2010,56,"Animation,Crime,Documentary",8.5,53.0,US,en,tt1778359,2010
The Idiotmaker's Gravity Tour,2011,106,"Comedy,Drama",7.0,34.0,CA,en,tt1730767,2010
The Clean Bin Project,2010,77,"Comedy,Documentary,News",7.2,121.0,CA,en,tt1729557,2010
Earthships Mexico,2010,98,"Adventure,Animation,Comedy",7.2,14.0,US,en,tt1729547,2010
N.A.S.A.: The Spirit of Apollo,2010,56,"Animation,Biography,Documentary",7.9,11.0,US,en,tt1733234,2010
Days Gone By,2011,93,Drama,8.2,22.0,US,en,tt1732609,2010
Lie with Me,2010,83,Drama,7.5,17.0,GB,en,tt1732602,2010
Hoodoo Voodoo,2010,91,"Action,Western",7.1,13.0,CA,en,tt1753916,2010
Dominant Gene,2011,100,"Action,Adventure,Sci-Fi",7.5,23.0,CA,en,tt1753723,2010
The Exam,2011,89,"Drama,History,Thriller",7.3,2266.0,US,en,tt1756384,2010
This Damn Life,2011,130,"Crime,Drama,Thriller",7.4,4725.0,US,en,tt1754920,2010
Le Grand Tout,2015,131,"Comedy,Drama,Sci-Fi",7.5,46.0,FR,fr,tt1754331,2010
Fallen Before Falling,2010,78,Drama,7.2,18.0,CA,en,tt1743924,2010
The Story of Cassie Thompson,2012,96,Comedy,8.4,104.0,US,en,tt1744850,2010
Snow,2011,90,"Drama,Romance",7.6,15.0,CA,en,tt1745824,2010
Sweet Science: A Boxing Documentary,2010,118,"Action,Documentary,Sport",7.6,14.0,US,en,tt1550623,2010
The Gardener,2011,98,"Drama,Romance",7.2,16387.0,US,en,tt1554091,2010
The Voice of the Voiceless,2013,80,Drama,7.7,86.0,US,en,tt1548599,2010
"Ayiti, Ayiti",2012,95,Drama,7.7,81.0,US,en,tt1557596,2010
The Festival of Light,2010,120,Drama,7.4,40.0,US,en,tt1559035,2010
Portraits in a Sea of Lies,2010,91,Drama,7.3,261.0,US,en,tt1538988,2010
Land of the Lost,2010,78,Drama,7.1,64.0,US,en,tt1537424,2010
I Live at the House with the Blue Door,2011,88,Thriller,8.2,20.0,US,en,tt1541814,2010
Crazy Stupid Love,2011,118,"Comedy,Drama,Romance",7.4,546871.0,US,en,tt1570728,2010
The Night Cook,2010,58,"Action,Documentary,War",8.1,17.0,CA,en,tt1576476,2010
The Beast of Bottomless Lake,2010,105,"Adventure,Comedy,Fantasy",7.4,72.0,CA,en,tt1577072,2010
Un jour,2011,107,"Drama,Romance",7.0,160527.0,CA,en,tt1563738,2010
Life is Precious,2011,155,"Comedy,Drama,Musical",8.2,83393.0,US,en,tt1562872,2010
Story of Hurt,2010,91,Drama,7.7,28.0,US,en,tt1560983,2010
The Girl with the Dragon Tattoo,2011,158,"Crime,Drama,Mystery",7.8,482495.0,US,en,tt1568346,2010
Arrietty,2010,94,"Adventure,Animation,Drama",7.6,99617.0,US,en,tt1568921,2010
Behind the Red Motel Door,2011,102,"Comedy,Crime,Drama",8.6,15.0,US,en,tt1505411,2010
Barafundle Bay,2010,92,Drama,7.3,7460.0,GB,en,tt1510906,2010
Lego: The Piece of Resistance,2014,100,"Action,Adventure,Animation",7.7,379215.0,US,en,tt1490017,2010
Booksmart,2019,102,Comedy,7.1,127408.0,US,en,tt1489887,2010
Demon Slayer: Kimetsu no Yaiba Sibling's Bond,2019,105,"Action,Animation,Fantasy",8.6,2649.0,US,en,tt14888860,2010
Charlie,2012,76,"Crime,Drama",8.2,17.0,CA,en,tt1500152,2010
Long Way Home,2014,75,"Crime,Drama",7.5,66.0,US,en,tt1496831,2010
Biker Fox: Playing in the Street,2010,75,"Comedy,Documentary,Drama",8.3,66.0,US,en,tt1528268,2010
Dumping Grounds,2010,81,Thriller,7.2,12.0,US,en,tt1525829,2010
Maersk Alabama,2013,134,"Action,Biography,Crime",7.8,482158.0,US,en,tt1535109,2010
Milk Money,2011,\N,"Action,Crime,Drama",7.8,19.0,US,en,tt1531667,2010
Adrift,2010,100,"Adventure,Documentary,Drama",8.4,31.0,GB,en,tt1517579,2010
A Star Is Born,2018,136,"Drama,Music,Romance",7.6,406685.0,US,en,tt1517451,2010
Part Two of the Tijuana Makes Me Happy Trilogy,2010,62,Drama,8.0,105.0,US,en,tt1519431,2010
Infinite Lives: The Road to E3,2010,93,"Adventure,Documentary",7.4,11.0,US,en,tt1515831,2010
Sherlock Holmes 2,2011,129,"Action,Adventure,Mystery",7.4,472250.0,US,en,tt1515091,2010
The Pharmacist,2010,113,"Comedy,Crime,Drama",7.6,33.0,CA,en,tt1520433,2010
Exit: A personal history,2010,85,Drama,7.0,21.0,US,en,tt1521782,2010
All Out War,2013,82,"Animation,Documentary,Music",7.9,10.0,CA,en,tt1521660,2010
The Cedar's Tears,2010,84,"Drama,Mystery,Thriller",8.6,45.0,CA,en,tt1634066,2010
Live Die Repeat,2014,113,"Action,Adventure,Sci-Fi",7.9,715756.0,US,en,tt1631867,2010
Flight,2010,134,Drama,8.1,46357.0,US,en,tt1639426,2010
ParaNorman,2012,92,"Adventure,Animation,Comedy",7.0,107840.0,US,en,tt1623288,2010
Record,2010,85,"Comedy,Drama",7.3,7.0,CA,en,tt1652337,2010
Vengeful,2010,93,"Action,Drama,Mystery",7.3,60.0,US,en,tt1652333,2010
The U Movie,2010,85,"Adventure,Documentary",8.7,17.0,CA,en,tt1650000,2010
Darlings,2011,112,"Action,Mystery,Sci-Fi",7.0,363688.0,US,en,tt1650062,2010
Donoma (Le jour est là),2010,133,Drama,7.1,203.0,FR,fr,tt1653848,2010
Adaline,2015,112,"Drama,Fantasy,Romance",7.2,195384.0,US,en,tt1655441,2010
Beauty Spot,2011,100,"Comedy,Drama,Romance",7.9,246423.0,US,en,tt1655442,2010
Gods of Accident,2010,90,"Drama,Mystery,Thriller",7.6,93.0,CA,en,tt1644580,2010
Ip Man Zero,2010,100,"Action,Biography,Drama",7.0,32658.0,US,en,tt1641638,2010
Coldplay: Live in São Paulo,2018,\N,Music,8.9,38.0,US,en,tt16407978,2010
Lost Journey,2010,90,"Drama,Music,Romance",8.4,59.0,CA,en,tt1640674,2010
Railed Up and Wrecked,2010,96,Drama,7.8,10.0,CA,en,tt1645854,2010
People's Names,2010,100,"Comedy,Drama,Romance",7.1,8152.0,US,en,tt1646974,2010
Kim Bok-nam salinsageonui jeonmal,2010,115,"Drama,Horror,Thriller",7.3,16535.0,US,en,tt1646959,2010
Jagger Gravning Syndrome: The Greatest Documentary of Our Time,2010,80,"Comedy,Documentary",8.7,12.0,US,en,tt1595459,2010
Topknot Pudding,2010,108,Comedy,7.0,676.0,CA,en,tt1595354,2010
43 Pounds,2014,120,"Comedy,Drama",7.9,15.0,GB,en,tt1594903,2010
Object,2010,60,"Drama,Family,Horror",7.3,55.0,US,en,tt1592770,2010
Grown,2011,92,"Drama,Thriller",8.5,24.0,US,en,tt1592260,2010
I Miss You,2010,96,Drama,7.4,55.0,US,en,tt1601226,2010
01,2012,103,"Drama,Sci-Fi,Thriller",7.3,73.0,US,en,tt1601973,2010
Fast & Furious 2,2011,130,"Action,Crime,Thriller",7.3,399642.0,US,en,tt1596343,2010
One Big Hapa Family,2010,85,"Animation,Documentary,Family",8.7,62.0,CA,en,tt1588374,2010
I'm Not Here: And She's Not There,2010,102,"Mystery,Romance",7.3,8.0,US,en,tt1587171,2010
Fortune 500,2017,\N,Drama,7.1,35.0,US,en,tt1615157,2010
The Last Hippie,2011,105,"Drama,Music",7.5,8616.0,US,en,tt1613062,2010
Jo Nesbø's Headhunters,2011,100,"Action,Crime,Thriller",7.5,105526.0,GB,en,tt1614989,2010
My American Exodus,2010,50,\N,7.9,9.0,CA,en,tt1621833,2010
Big Ginger,2011,101,"Comedy,Drama,Romance",7.0,10862.0,US,en,tt1606180,2010
Love,2012,127,Drama,7.9,104080.0,FR,fr,tt1602620,2010
The Academy,2010,91,"Action,Drama,Western",7.2,70.0,CA,en,tt1612069,2010
Band Baaja Baaraat: Bands Horns and Revelry,2010,139,"Comedy,Drama,Romance",7.2,17760.0,GB,en,tt1610452,2010
The Unbeatables,2018,92,Action,7.4,13.0,GB,en,tt1789985,2010
I Choose Chaos,2011,77,"Crime,Drama,Horror",7.3,13.0,CA,en,tt1994530,2010
A Light in the Dark,2012,\N,Horror,7.1,16.0,CA,en,tt1992052,2010
Southbound Heist,2011,100,Comedy,7.3,130.0,US,en,tt1991180,2010
Naruto Shippuden: Le Château de Hôzuki,2011,108,"Action,Animation,Fantasy",7.1,5643.0,FR,fr,tt1999167,2010
Violence 4 Fun,2019,67,"Action,Drama",7.8,22.0,US,en,tt1988832,2010
Lucky 7,2011,94,"Drama,Mystery",7.6,14.0,CA,en,tt1990278,2010
Full Tilt,2014,121,"Action,Adventure,Comedy",8.0,1246847.0,US,en,tt2015381,2010
After Hours: The Movie,2011,126,"Action,Crime,Drama",7.8,32.0,US,en,tt2008443,2010
Seediq Bale: Part I,2011,144,"Action,Drama,History",7.5,7239.0,GB,en,tt2007993,2010
The Blackness,2011,\N,Horror,7.2,16.0,CA,en,tt2009591,2010
Roark Comptons: The Motion Picture,2011,84,"Adventure,Comedy,Romance",7.8,9.0,US,en,tt2005328,2010
The Guerilla Picture Show,2013,82,Comedy,7.0,17.0,CA,en,tt2013281,2010
Eurocrime! The Italian Cop and Gangster Films That Ruled the '70s,2012,137,"Action,Crime,Documentary",7.6,451.0,US,en,tt2015367,2010
Bullets & Cookies,2012,129,"Action,Adventure,Comedy",7.2,2898.0,GB,en,tt1954258,2010
Attack of the Gorilla!,2013,70,Comedy,7.1,14.0,CA,en,tt1946297,2010
Pseudo,2012,\N,"Action,Thriller",7.4,91.0,CA,en,tt1942946,2010
Love/Hate,2011,90,"Comedy,Romance",7.3,38.0,CA,en,tt1950252,2010
The Idiom,2013,146,"Action,Adventure,Sci-Fi",7.5,694665.0,US,en,tt1951264,2010
Marilyn,2011,106,"Crime,Drama,Romance",7.9,90.0,CA,en,tt1951189,2010
Pearls of the Far East,2011,103,"Drama,Romance",8.3,73.0,CA,en,tt1949574,2010
Fulll Firearms,2012,\N,\N,8.2,12.0,GB,en,tt1949541,2010
Love Equals War,2011,89,"Adventure,Drama,War",7.2,15.0,GB,en,tt1949597,2010
Ford v Ferrari: The IMAX 2D Experience,2019,152,"Action,Biography,Drama",8.1,439999.0,CA,en,tt1950186,2010
Dream with You,2012,91,"Drama,Family,Music",7.0,157.0,CA,en,tt1978451,2010
Heart of Dance,2013,\N,"Drama,Family,Romance",7.5,24.0,CA,en,tt1980132,2010
Sameer and Shaheer and Baheer,2010,92,"Comedy,Drama,Fantasy",7.4,2315.0,US,en,tt1981057,2010
The New Normal,2010,69,"Comedy,Drama,Romance",8.6,8.0,CA,en,tt1966609,2010
Shit Happens,2012,77,"Comedy,Drama",7.2,9.0,US,en,tt1964857,2010
ZR- 7 AKA The Red House Seven,2011,95,"Adventure,Drama",8.0,11.0,CA,en,tt1965309,2010
The God Files,2012,91,Thriller,7.2,11.0,US,en,tt1974239,2010
"Leafie, a Hen Into the Wild",2011,93,"Adventure,Animation,Drama",7.0,1020.0,GB,en,tt1971466,2010
Believe: The Misfit Pawn,2011,90,Drama,8.3,8.0,US,en,tt1972602,2010
Wolves Unleashed,2011,89,"Adventure,Documentary,Family",8.6,49.0,CA,en,tt2079615,2010
How to Fail in Hollywood... and Kill the Dream,2012,89,"Comedy,Documentary",9.3,9.0,US,en,tt2081316,2010
420: The Documentary,2013,92,"Crime,Documentary,History",7.8,78.0,US,en,tt2084954,2010
Drive-By Chronicles 2: Hearts of Men,2011,90,"Action,Crime,Drama",7.0,9.0,US,en,tt2084847,2010
Blackbird,2012,103,Drama,7.0,1713.0,CA,en,tt2077721,2010
The Phantom of the Opera at the Albert Hall,2011,137,"Drama,Musical,Romance",8.8,9690.0,GB,en,tt2077886,2010
Ip Man 4,2019,107,"Action,Biography,Drama",7.0,35545.0,CA,en,tt2076298,2010
The Untitled Pixar Movie That Takes You Inside the Mind,2015,95,"Adventure,Animation,Comedy",8.1,757033.0,US,en,tt2096673,2010
"North Face, 1967",2014,\N,"Adventure,Documentary",8.7,10.0,US,en,tt2096637,2010
When Elephants Were Young,2016,90,"Adventure,Documentary,Drama",7.2,95.0,CA,en,tt2101347,2010
Unleashed! A Dog Dancing Story,2014,83,"Comedy,Documentary,Drama",7.0,19.0,CA,en,tt2101497,2010
Jusqu'au bout,2012,102,Drama,7.4,4553.0,CA,en,tt2073086,2010
"Enfin l'Automne (Fall, Finally)",2011,68,Drama,7.1,30.0,CA,en,tt2048740,2010
Pura vida - The Ridge,2012,86,"Adventure,Biography,Documentary",7.4,184.0,GB,en,tt2048837,2010
Les histoires n'existent que lorsque l'on s'en souvient,2011,98,Drama,7.2,938.0,CA,en,tt2043879,2010
De Rouille Et D'os,2012,120,"Drama,Romance",7.4,69483.0,CA,en,tt2053425,2010
Les hommes dans l'espoir,2011,115,"Comedy,Drama,Romance",7.0,4483.0,FR,fr,tt2051941,2010
The Bitter Pill,2013,106,"Crime,Drama,Mystery",7.1,195110.0,US,en,tt2053463,2010
Spin the Bottle: The Kiss of Death,2011,\N,Horror,7.9,44.0,US,en,tt2049538,2010
Mr. Viral,2012,118,"Comedy,Drama,Thriller",8.0,96.0,CA,en,tt2034742,2010
Eviva il Coltello!,2011,93,"Adventure,Comedy,Fantasy",8.3,10.0,US,en,tt2033214,2010
La cage en or,2013,108,Drama,7.6,5072.0,FR,fr,tt2042583,2010
Onze fleurs,2011,110,"Crime,Drama,History",7.0,735.0,FR,fr,tt2042432,2010
Iron Curtain,2011,52,"Horror,Mystery,Thriller",7.5,26.0,CA,en,tt2066896,2010
Better Lived Than Dreamed,2011,81,"Drama,Music,Thriller",7.4,9.0,US,en,tt2069020,2010
"The Master, the Wife and the Gangster",2011,118,"Action,Crime,Drama",7.1,4336.0,US,en,tt2073070,2010
Crack'd,2016,\N,Action,7.1,25.0,US,en,tt2072934,2010
Ubby: The Movie,2011,50,"Comedy,Drama",7.8,15.0,CA,en,tt2055792,2010
Into the Forest of Fireflies' Light,2011,45,"Animation,Drama,Fantasy",7.8,20753.0,US,en,tt2061702,2010
How I Killed My Roommate... And Got Away with It,2012,74,"Comedy,Crime,Mystery",8.2,8.0,US,en,tt2061695,2010
One of Us Must Know,2014,74,Drama,7.4,40.0,US,en,tt2064891,2010
Old House,2010,\N,Drama,7.0,31.0,US,en,tt1838485,2010
Taza,2011,110,Drama,8.5,16.0,CA,en,tt1836160,2010
Searching for Angels,2011,\N,Thriller,7.8,49.0,CA,en,tt1836010,2010
A Bridge & An Ocean,2010,64,"Comedy,Drama,Romance",7.9,12.0,US,en,tt1836876,2010
Disciple,2011,143,"Action,Crime,Drama",7.0,2229.0,US,en,tt1828289,2010
Inside Joke,2010,70,Comedy,7.0,9.0,US,en,tt1828227,2010
Manifesto,2011,84,"Drama,Thriller",7.1,10.0,US,en,tt1831672,2010
A Separation,2011,123,Drama,8.3,253494.0,CA,en,tt1832382,2010
With Her,2012,\N,Drama,9.2,9.0,CA,en,tt1838737,2010
Skull World,2013,100,"Comedy,Documentary",7.1,50.0,CA,en,tt1830805,2010
The Return,2012,102,Drama,7.3,273.0,US,en,tt1848871,2010
Martin Matte - Condamné à l'excellence,2010,\N,Comedy,7.8,37.0,CA,en,tt1852840,2010
The End,2011,95,"Action,Comedy,Drama",7.0,9.0,CA,en,tt1852126,2010
Critism,2011,\N,"Comedy,Music",8.6,13.0,US,en,tt1852077,2010
Les pauvres gens,2011,107,"Comedy,Drama,Romance",7.2,4018.0,FR,fr,tt1852006,2010
The Magic Flute: La Scala,2011,164,"Comedy,Fantasy,Musical",7.2,8.0,US,en,tt1842506,2010
He Loves Me,2012,104,"Comedy,Drama,Fantasy",7.2,104328.0,US,en,tt1839492,2010
Complexity,2011,\N,"Comedy,Drama,Romance",8.2,10.0,CA,en,tt1841549,2010
Three,2010,87,"Drama,Thriller",7.2,9.0,CA,en,tt1840960,2010
El Tio Sam,2013,\N,Drama,8.0,14.0,US,en,tt1843146,2010
Blind Watching,2012,105,Drama,7.3,2731.0,GB,en,tt1846492,2010
Gaiking: The Movie Collection,2011,120,Animation,7.9,23.0,US,en,tt1844665,2010
Marvel Captain America: The Winter Soldier,2014,136,"Action,Adventure,Sci-Fi",7.8,881364.0,US,en,tt1843866,2010
Gaiking: The Movie Collection,2011,120,Animation,8.4,22.0,US,en,tt1844664,2010
The Book. They Came from Inner Space,2010,\N,\N,8.2,8.0,US,en,tt1844060,2010
The Coffin,2013,76,Drama,7.3,76.0,GB,en,tt1802526,2010
The Second Times of Troubles,2011,\N,Drama,8.8,10.0,CA,en,tt1809382,2010
Lord of the Dance 3D,2011,95,Musical,7.4,231.0,US,en,tt1792584,2010
Battle of the Bagpipes,2010,45,"Comedy,Documentary,Drama",9.0,9.0,CA,en,tt1792535,2010
Kill Bin Laden,2012,157,"Drama,History,Thriller",7.4,313143.0,US,en,tt1790885,2010
Pandora's Nightmares,2011,\N,Horror,7.5,18.0,US,en,tt1800406,2010
Les enfants cools ne pleurent pas,2012,96,"Drama,Family,Sport",7.4,3911.0,FR,fr,tt1800372,2010
American Bullshit,2013,138,"Crime,Drama",7.2,494115.0,US,en,tt1800241,2010
Pretty Bad Actress,2012,85,"Comedy,Crime,Drama",7.1,58.0,US,en,tt1799557,2010
Beyond Destiny,2010,92,Drama,7.4,17.0,CA,en,tt1821345,2010
Black Panther,2018,134,"Action,Adventure,Sci-Fi",7.3,817390.0,US,en,tt1825683,2010
Ten Nights Bliss,2012,93,Comedy,7.8,7.0,US,en,tt1825017,2010
Betrayed,2010,50,"Crime,Drama",7.3,30.0,CA,en,tt1813181,2010
The Lying Truth,2011,105,Drama,7.1,39.0,US,en,tt1813683,2010
Au-delà des pins,2012,140,"Crime,Drama,Thriller",7.3,283680.0,CA,en,tt1817273,2010
The Bright Side of the Moon,2011,77,"Drama,Mystery,Thriller",7.0,36.0,CA,en,tt1914220,2010
Planting Vines,2011,\N,Drama,8.5,13.0,CA,en,tt1921062,2010
Of Games and Escapes,2010,80,Drama,7.0,17.0,CA,en,tt1921045,2010
"No Retreat, No Surrender",2010,116,"Action,Comedy",7.5,2766.0,US,en,tt1920997,2010
Le commando,2011,101,"Action,Crime,Thriller",7.6,213215.0,FR,fr,tt1899353,2010
Stanley's Tiffin Box,2011,96,"Comedy,Drama,Family",7.8,7476.0,US,en,tt1907761,2010
Akkarakazhchakal - The Movie,2011,120,Comedy,8.0,91.0,US,en,tt1904833,2010
Fast 6,2013,130,"Action,Adventure,Crime",7.0,410069.0,US,en,tt1905041,2010
Palawan destin,2011,93,Drama,7.0,50.0,FR,fr,tt1906344,2010
Into the Fire,2011,124,"Crime,Documentary,History",8.0,82.0,CA,en,tt1935826,2010
Accelerate: The BMX Movie,2015,98,"Action,Drama,Sport",7.1,116.0,US,en,tt1934172,2010
Mud: Sur les rives du Mississippi,2012,130,"Adventure,Drama",7.4,185777.0,CA,en,tt1935179,2010
Postmortem of Love,2011,149,"Comedy,Drama,Romance",7.6,22410.0,US,en,tt1926313,2010
Juliet Is the Sun,2011,93,"Action,Crime,Drama",7.5,8.0,CA,en,tt1924474,2010
La part des anges,2012,101,"Comedy,Crime,Drama",7.0,26472.0,CA,en,tt1924394,2010
La Sociedad Secreta,2012,90,Horror,7.6,22.0,US,en,tt1931580,2010
Pens Guns and Global Funds,2011,72,"Action,Comedy,Mystery",7.6,9.0,GB,en,tt1864394,2010
Zombie Atrocity: The Italian Zombie Movie - Part 2,2010,94,Horror,7.4,26.0,US,en,tt1867127,2010
"White Water, Black Gold",2011,65,"Adventure,Documentary,News",7.2,37.0,CA,en,tt1870579,2010
Jillian's Travels: Africa in 3D,2012,60,Family,7.2,18.0,US,en,tt1869504,2010
La force de l'ordre,2012,109,"Action,Crime,Drama",7.6,262038.0,CA,en,tt1855199,2010
Blade Runner 2049,2017,164,"Action,Drama,Mystery",8.0,627417.0,US,en,tt1856101,2010
In the Shadow of the Horse,2012,106,"Crime,Drama,Thriller",7.1,1851.0,US,en,tt1860359,2010
Deepwater Horizon,2016,107,"Action,Drama,History",7.1,177492.0,US,en,tt1860357,2010
RockBarnes: The Emperor in You,2013,85,Comedy,7.8,40.0,US,en,tt1858776,2010
Lyrics to Dying Rebirth,2011,80,Action,8.0,9.0,CA,en,tt1893278,2010
Report Card,2011,54,Drama,7.6,25.0,US,en,tt1890512,2010
Oblivion,2011,116,Thriller,8.0,17.0,US,en,tt1876409,2010
"À St-Henri, le 26 août",2011,85,"Adventure,Documentary",7.5,28.0,CA,en,tt1876235,2010
X-Men: First Class 2,2014,132,"Action,Adventure,Sci-Fi",7.9,733419.0,US,en,tt1877832,2010
Besties,2016,104,"Comedy,Drama",7.3,136637.0,US,en,tt1878870,2010
The Eagle,2015,106,"Adventure,Biography,Comedy",7.3,98232.0,US,en,tt1083452,2010
American Asian Serial Killer,2010,\N,Thriller,7.3,19.0,US,en,tt1083444,2010
Period 2 Final Project,2019,80,"Comedy,Romance",7.8,6.0,CA,en,tt10825312,2010
Nonfiction,2011,81,Drama,8.4,12.0,US,en,tt1084722,2010
After the Sunset,2019,133,Family,7.3,27.0,CA,en,tt10931492,2010
The Great Observer,2010,90,Drama,7.4,223.0,US,en,tt1093902,2010
Lost Angel,2018,90,Mystery,7.4,8.0,GB,en,tt10907064,2010
The Sidemen Movie,2018,89,Action,8.5,14.0,GB,en,tt10728822,2010
Fleabag,2019,80,Comedy,8.3,2973.0,US,en,tt10702760,2010
Collective: Unravelling a Scandal,2019,109,"Crime,Documentary",8.1,13118.0,GB,en,tt10706602,2010
Nezha,2019,110,"Action,Adventure,Animation",7.4,8265.0,US,en,tt10627720,2010
Growing Up,2014,165,Drama,7.9,363229.0,US,en,tt1065073,2010
A Son (Un Fils),2019,95,Drama,7.3,1236.0,US,en,tt10749760,2010
Bond 23,2012,143,"Action,Adventure,Thriller",7.8,718497.0,GB,en,tt1074638,2010
Farragut North,2011,101,"Drama,Thriller",7.1,228026.0,US,en,tt1124035,2010
Les Misérables: The All-Star Staged Concert,2019,145,"Drama,History,Musical",8.6,669.0,GB,en,tt11229886,2010
Primal,2019,85,"Action,Adventure,Animation",8.4,2325.0,US,en,tt11191124,2010
L'écrivain fantôme,2010,128,"Crime,Drama,Mystery",7.2,168828.0,CA,en,tt1139328,2010
